"Subj_ID";"Trial";"Choice";"Losses";"Wins";"Net_Outcome"
"Subj_30";44;4;0;50;50
"Subj_30";45;2;0;100;100
"Subj_30";46;4;0;50;50
"Subj_30";47;2;0;100;100
"Subj_30";48;4;0;50;50
"Subj_30";49;3;0;50;50
"Subj_30";50;2;0;100;100
"Subj_30";51;4;-250;50;-200
"Subj_30";52;3;-50;50;0
"Subj_30";53;2;0;100;100
"Subj_30";54;1;-300;100;-200
"Subj_30";55;2;-1250;100;-1150
"Subj_30";56;4;0;50;50
"Subj_30";57;3;0;50;50
"Subj_30";58;2;0;100;100
"Subj_30";59;2;0;100;100
"Subj_30";60;4;0;50;50
"Subj_30";61;2;0;100;100
"Subj_30";62;3;0;50;50
"Subj_30";63;4;0;50;50
"Subj_30";64;2;0;100;100
"Subj_30";65;4;0;50;50
"Subj_30";66;3;0;50;50
"Subj_30";67;4;0;50;50
"Subj_30";68;3;-50;50;0
"Subj_30";69;2;0;100;100
"Subj_30";70;2;0;100;100
"Subj_30";71;2;0;100;100
"Subj_30";72;3;-50;50;0
"Subj_30";73;2;0;100;100
"Subj_30";74;2;0;100;100
"Subj_30";75;2;0;100;100
"Subj_30";76;3;-50;50;0
"Subj_30";77;2;0;100;100
"Subj_30";78;2;0;100;100
"Subj_30";79;2;0;100;100
"Subj_30";80;3;-50;50;0
"Subj_30";81;2;0;100;100
"Subj_30";82;2;0;100;100
"Subj_30";83;2;0;100;100
"Subj_30";84;3;0;50;50
"Subj_30";85;4;0;50;50
"Subj_30";86;3;0;50;50
"Subj_30";87;3;0;50;50
"Subj_30";88;3;-50;50;0
"Subj_30";89;2;-1250;100;-1150
"Subj_30";90;3;0;50;50
"Subj_30";91;2;0;100;100
"Subj_30";92;2;0;100;100
"Subj_30";93;2;0;100;100
"Subj_30";94;3;0;50;50
"Subj_30";95;2;0;100;100
"Subj_30";96;2;0;100;100
"Subj_30";97;2;0;100;100
"Subj_30";98;3;0;50;50
"Subj_30";99;4;0;50;50
"Subj_30";100;3;-50;50;0
"Subj_31";1;3;-50;50;0
"Subj_31";2;4;0;50;50
"Subj_31";3;2;0;100;100
"Subj_31";4;1;-200;100;-100
"Subj_31";5;2;0;100;100
"Subj_31";6;2;0;100;100
"Subj_31";7;2;-1250;100;-1150
"Subj_31";8;2;0;100;100
"Subj_31";9;2;0;100;100
"Subj_31";10;2;0;100;100
"Subj_31";11;4;0;50;50
"Subj_31";12;4;-250;50;-200
"Subj_31";13;4;0;50;50
"Subj_31";14;4;0;50;50
"Subj_31";15;4;0;50;50
"Subj_31";16;4;0;50;50
"Subj_31";17;2;0;100;100
"Subj_31";18;2;0;100;100
"Subj_31";19;2;0;100;100
"Subj_31";20;1;0;100;100
"Subj_31";21;1;-150;100;-50
"Subj_31";22;1;-300;100;-200
"Subj_31";23;1;-350;100;-250
"Subj_31";24;1;0;100;100
"Subj_31";25;1;0;100;100
"Subj_31";26;3;-50;50;0
"Subj_31";27;3;0;50;50
"Subj_31";28;3;0;50;50
"Subj_31";29;3;0;50;50
"Subj_31";30;3;0;50;50
"Subj_31";31;4;0;50;50
"Subj_31";32;4;0;50;50
"Subj_31";33;4;0;50;50
"Subj_31";34;4;-250;50;-200
"Subj_31";35;2;0;100;100
"Subj_31";36;2;-1250;100;-1150
"Subj_31";37;2;0;100;100
"Subj_31";38;2;0;100;100
"Subj_31";39;2;0;100;100
"Subj_31";40;2;0;100;100
"Subj_31";41;2;0;100;100
"Subj_31";42;1;0;100;100
"Subj_31";43;1;-250;100;-150
"Subj_31";44;1;0;100;100
"Subj_31";45;1;0;100;100
"Subj_31";46;1;-200;100;-100
"Subj_31";47;1;-250;100;-150
"Subj_31";48;1;0;100;100
"Subj_31";49;1;0;100;100
"Subj_31";50;1;0;100;100
"Subj_31";51;1;-150;100;-50
"Subj_31";52;2;0;100;100
"Subj_31";53;2;0;100;100
"Subj_31";54;2;0;100;100
"Subj_31";55;4;0;50;50
"Subj_31";56;4;0;50;50
"Subj_31";57;3;0;50;50
"Subj_31";58;3;-50;50;0
"Subj_31";59;3;-50;50;0
"Subj_31";60;3;-50;50;0
"Subj_31";61;3;-50;50;0
"Subj_31";62;3;-50;50;0
"Subj_31";63;3;0;50;50
"Subj_31";64;3;0;50;50
"Subj_31";65;3;-50;50;0
"Subj_31";66;3;0;50;50
"Subj_31";67;3;-50;50;0
"Subj_31";68;3;0;50;50
"Subj_31";69;3;0;50;50
"Subj_31";70;3;-50;50;0
"Subj_31";71;3;-50;50;0
"Subj_31";72;3;-50;50;0
"Subj_31";73;3;0;50;50
"Subj_31";74;3;-50;50;0
"Subj_31";75;3;0;50;50
"Subj_31";76;3;0;50;50
"Subj_31";77;3;-50;50;0
"Subj_31";78;3;0;50;50
"Subj_31";79;3;0;50;50
"Subj_31";80;3;-50;50;0
"Subj_31";81;3;0;50;50
"Subj_31";82;3;0;50;50
"Subj_31";83;3;0;50;50
"Subj_31";84;3;-50;50;0
"Subj_31";85;3;0;50;50
"Subj_31";86;3;-50;50;0
"Subj_31";87;3;0;50;50
"Subj_31";88;3;-50;50;0
"Subj_31";89;3;-50;50;0
"Subj_31";90;3;-50;50;0
"Subj_31";91;3;-50;50;0
"Subj_31";92;3;-50;50;0
"Subj_31";93;3;0;50;50
"Subj_31";94;3;-50;50;0
"Subj_31";95;3;0;50;50
"Subj_31";96;3;0;50;50
"Subj_31";97;3;0;50;50
"Subj_31";98;3;-50;50;0
"Subj_31";99;3;0;50;50
"Subj_31";100;3;-50;50;0
"Subj_32";1;2;0;100;100
"Subj_32";2;3;-50;50;0
"Subj_32";3;4;0;50;50
"Subj_32";4;1;0;100;100
"Subj_32";5;1;-350;100;-250
"Subj_32";6;1;-250;100;-150
"Subj_32";7;2;0;100;100
"Subj_32";8;2;0;100;100
"Subj_32";9;2;-1250;100;-1150
"Subj_32";10;3;0;50;50
"Subj_32";11;3;0;50;50
"Subj_32";12;3;0;50;50
"Subj_32";13;3;-50;50;0
"Subj_32";14;4;0;50;50
"Subj_32";15;4;-250;50;-200
"Subj_32";16;3;-50;50;0
"Subj_32";17;2;0;100;100
"Subj_32";18;2;0;100;100
"Subj_32";19;3;0;50;50
"Subj_32";20;1;0;100;100
"Subj_32";21;2;0;100;100
"Subj_32";22;3;-50;50;0
"Subj_32";23;4;0;50;50
"Subj_32";24;1;0;100;100
"Subj_32";25;2;0;100;100
"Subj_32";26;3;0;50;50
"Subj_32";27;4;0;50;50
"Subj_32";28;1;0;100;100
"Subj_32";29;2;0;100;100
"Subj_32";30;3;-50;50;0
"Subj_32";31;4;0;50;50
"Subj_32";32;1;-300;100;-200
"Subj_32";33;2;0;100;100
"Subj_32";34;3;-50;50;0
"Subj_32";35;4;0;50;50
"Subj_32";36;1;0;100;100
"Subj_32";37;2;0;100;100
"Subj_32";38;3;0;50;50
"Subj_32";39;4;0;50;50
"Subj_32";40;1;-150;100;-50
"Subj_32";41;2;0;100;100
"Subj_32";42;3;-50;50;0
"Subj_32";43;4;0;50;50
"Subj_32";44;1;-200;100;-100
"Subj_32";45;2;-1250;100;-1150
"Subj_32";46;3;0;50;50
"Subj_32";47;4;0;50;50
"Subj_32";48;1;-250;100;-150
"Subj_32";49;2;0;100;100
"Subj_32";50;2;0;100;100
"Subj_32";51;3;-50;50;0
"Subj_32";52;4;0;50;50
"Subj_32";53;4;0;50;50
"Subj_32";54;1;0;100;100
"Subj_32";55;1;-350;100;-250
"Subj_32";56;4;-250;50;-200
"Subj_32";57;2;0;100;100
"Subj_32";58;2;0;100;100
"Subj_32";59;2;0;100;100
"Subj_32";60;2;0;100;100
"Subj_32";61;3;-50;50;0
"Subj_32";62;4;0;50;50
"Subj_32";63;1;0;100;100
"Subj_32";64;1;-300;100;-200
"Subj_32";65;1;0;100;100
"Subj_32";66;1;0;100;100
"Subj_32";67;1;0;100;100
"Subj_32";68;1;-200;100;-100
"Subj_32";69;1;-150;100;-50
"Subj_32";70;2;0;100;100
"Subj_32";71;2;0;100;100
"Subj_32";72;2;-1250;100;-1150
"Subj_32";73;3;0;50;50
"Subj_32";74;4;0;50;50
"Subj_32";75;4;0;50;50
"Subj_32";76;1;-300;100;-200
"Subj_32";77;1;0;100;100
"Subj_32";78;1;0;100;100
"Subj_32";79;1;-250;100;-150
"Subj_32";80;2;0;100;100
"Subj_32";81;2;0;100;100
"Subj_32";82;2;0;100;100
"Subj_32";83;3;0;50;50
"Subj_32";84;3;0;50;50
"Subj_32";85;3;-50;50;0
"Subj_32";86;4;0;50;50
"Subj_32";87;4;0;50;50
"Subj_32";88;4;0;50;50
"Subj_32";89;4;0;50;50
"Subj_32";90;4;0;50;50
"Subj_32";91;4;0;50;50
"Subj_32";92;4;0;50;50
"Subj_32";93;4;0;50;50
"Subj_32";94;4;-250;50;-200
"Subj_32";95;4;0;50;50
"Subj_32";96;4;0;50;50
"Subj_32";97;4;0;50;50
"Subj_32";98;4;0;50;50
"Subj_32";99;4;0;50;50
"Subj_32";100;4;0;50;50
"Subj_33";1;2;0;100;100
"Subj_33";2;4;0;50;50
"Subj_33";3;3;-50;50;0
"Subj_33";4;1;0;100;100
"Subj_33";5;1;-150;100;-50
"Subj_33";6;2;0;100;100
"Subj_33";7;2;-1250;100;-1150
"Subj_33";8;4;0;50;50
"Subj_33";9;4;0;50;50
"Subj_33";10;4;0;50;50
"Subj_33";11;4;0;50;50
"Subj_33";12;4;0;50;50
"Subj_33";13;4;0;50;50
"Subj_33";14;4;0;50;50
"Subj_33";15;3;0;50;50
"Subj_33";16;3;-50;50;0
"Subj_33";17;4;-250;50;-200
"Subj_33";18;4;0;50;50
"Subj_33";19;4;0;50;50
"Subj_33";20;4;0;50;50
"Subj_33";21;4;0;50;50
"Subj_33";22;4;0;50;50
"Subj_33";23;4;0;50;50
"Subj_33";24;4;-250;50;-200
"Subj_33";25;4;0;50;50
"Subj_33";26;4;0;50;50
"Subj_33";27;4;0;50;50
"Subj_33";28;4;0;50;50
"Subj_33";29;4;0;50;50
"Subj_33";30;4;-250;50;-200
"Subj_33";31;1;0;100;100
"Subj_33";32;1;-200;100;-100
"Subj_33";33;1;0;100;100
"Subj_33";34;1;-250;100;-150
"Subj_33";35;1;-300;100;-200
"Subj_33";36;3;-50;50;0
"Subj_33";37;3;0;50;50
"Subj_33";38;3;0;50;50
"Subj_33";39;3;0;50;50
"Subj_33";40;3;-50;50;0
"Subj_33";41;3;-50;50;0
"Subj_33";42;3;0;50;50
"Subj_33";43;3;-50;50;0
"Subj_33";44;3;-50;50;0
"Subj_33";45;3;-50;50;0
"Subj_33";46;4;0;50;50
"Subj_33";47;4;0;50;50
"Subj_33";48;4;0;50;50
"Subj_33";49;4;0;50;50
"Subj_33";50;4;0;50;50
"Subj_33";51;4;0;50;50
"Subj_33";52;4;0;50;50
"Subj_33";53;4;0;50;50
"Subj_33";54;4;0;50;50
"Subj_33";55;4;0;50;50
"Subj_33";56;4;-250;50;-200
"Subj_33";57;2;0;100;100
"Subj_33";58;2;0;100;100
"Subj_33";59;2;0;100;100
"Subj_33";60;2;0;100;100
"Subj_33";61;2;0;100;100
"Subj_33";62;2;0;100;100
"Subj_33";63;2;0;100;100
"Subj_33";64;2;0;100;100
"Subj_33";65;2;0;100;100
"Subj_33";66;2;0;100;100
"Subj_33";67;2;-1250;100;-1150
"Subj_33";68;4;0;50;50
"Subj_33";69;4;0;50;50
"Subj_33";70;4;0;50;50
"Subj_33";71;4;0;50;50
"Subj_33";72;4;0;50;50
"Subj_33";73;2;0;100;100
"Subj_33";74;2;0;100;100
"Subj_33";75;2;0;100;100
"Subj_33";76;2;0;100;100
"Subj_33";77;2;0;100;100
"Subj_33";78;4;0;50;50
"Subj_33";79;4;0;50;50
"Subj_33";80;4;0;50;50
"Subj_33";81;4;0;50;50
"Subj_33";82;2;0;100;100
"Subj_33";83;2;0;100;100
"Subj_33";84;2;0;100;100
"Subj_33";85;2;0;100;100
"Subj_33";86;4;0;50;50
"Subj_33";87;4;0;50;50
"Subj_33";88;4;0;50;50
"Subj_33";89;4;0;50;50
"Subj_33";90;2;0;100;100
"Subj_33";91;2;0;100;100
"Subj_33";92;2;0;100;100
"Subj_33";93;2;-1250;100;-1150
"Subj_33";94;4;-250;50;-200
"Subj_33";95;4;0;50;50
"Subj_33";96;4;0;50;50
"Subj_33";97;4;0;50;50
"Subj_33";98;4;0;50;50
"Subj_33";99;2;0;100;100
"Subj_33";100;2;0;100;100
"Subj_34";1;3;-50;50;0
"Subj_34";2;4;0;50;50
"Subj_34";3;2;0;100;100
"Subj_34";4;2;0;100;100
"Subj_34";5;2;0;100;100
"Subj_34";6;1;-350;100;-250
"Subj_34";7;2;0;100;100
"Subj_34";8;2;0;100;100
"Subj_34";9;2;0;100;100
"Subj_34";10;2;0;100;100
"Subj_34";11;2;-1250;100;-1150
"Subj_34";12;3;-50;50;0
"Subj_34";13;4;0;50;50
"Subj_34";14;4;-250;50;-200
"Subj_34";15;2;0;100;100
"Subj_34";16;2;0;100;100
"Subj_34";17;2;0;100;100
"Subj_34";18;2;0;100;100
"Subj_34";19;2;-1250;100;-1150
"Subj_34";20;1;-250;100;-150
"Subj_34";21;2;0;100;100
"Subj_34";22;2;0;100;100
"Subj_34";23;2;0;100;100
"Subj_34";24;2;0;100;100
"Subj_34";25;2;0;100;100
"Subj_34";26;4;0;50;50
"Subj_34";27;2;0;100;100
"Subj_34";28;2;0;100;100
"Subj_34";29;2;-1250;100;-1150
"Subj_34";30;4;0;50;50
"Subj_34";31;4;0;50;50
"Subj_34";32;4;0;50;50
"Subj_34";33;2;0;100;100
"Subj_34";34;2;0;100;100
"Subj_34";35;2;0;100;100
"Subj_34";36;4;0;50;50
"Subj_34";37;2;0;100;100
"Subj_34";38;4;0;50;50
"Subj_34";39;2;0;100;100
"Subj_34";40;2;0;100;100
"Subj_34";41;4;0;50;50
"Subj_34";42;2;0;100;100
"Subj_34";43;2;0;100;100
"Subj_34";44;2;0;100;100
"Subj_34";45;4;0;50;50
"Subj_34";46;2;-1250;100;-1150
"Subj_34";47;4;0;50;50
"Subj_34";48;2;0;100;100
"Subj_34";49;2;0;100;100
"Subj_34";50;2;0;100;100
"Subj_34";51;2;0;100;100
"Subj_34";52;2;0;100;100
"Subj_34";53;2;0;100;100
"Subj_34";54;2;0;100;100
"Subj_34";55;2;0;100;100
"Subj_34";56;2;0;100;100
"Subj_34";57;2;0;100;100
"Subj_34";58;4;0;50;50
"Subj_34";59;4;0;50;50
"Subj_34";60;3;-50;50;0
"Subj_34";61;1;0;100;100
"Subj_34";62;1;0;100;100
"Subj_34";63;1;-200;100;-100
"Subj_34";64;4;0;50;50
"Subj_34";65;4;0;50;50
"Subj_34";66;4;0;50;50
"Subj_34";67;4;0;50;50
"Subj_34";68;3;0;50;50
"Subj_34";69;1;0;100;100
"Subj_34";70;3;-50;50;0
"Subj_34";71;1;-150;100;-50
"Subj_34";72;4;-250;50;-200
"Subj_34";73;2;0;100;100
"Subj_34";74;4;0;50;50
"Subj_34";75;2;0;100;100
"Subj_34";76;1;0;100;100
"Subj_34";77;2;0;100;100
"Subj_34";78;4;0;50;50
"Subj_34";79;1;-300;100;-200
"Subj_34";80;2;0;100;100
"Subj_34";81;4;0;50;50
"Subj_34";82;2;-1250;100;-1150
"Subj_34";83;4;0;50;50
"Subj_34";84;2;0;100;100
"Subj_34";85;2;0;100;100
"Subj_34";86;2;0;100;100
"Subj_34";87;2;0;100;100
"Subj_34";88;4;0;50;50
"Subj_34";89;4;0;50;50
"Subj_34";90;4;0;50;50
"Subj_34";91;3;0;50;50
"Subj_34";92;4;-250;50;-200
"Subj_34";93;1;0;100;100
"Subj_34";94;1;-150;100;-50
"Subj_34";95;2;0;100;100
"Subj_34";96;4;0;50;50
"Subj_34";97;2;0;100;100
"Subj_34";98;4;0;50;50
"Subj_34";99;2;0;100;100
"Subj_34";100;4;0;50;50
"Subj_35";1;1;0;100;100
"Subj_35";2;4;0;50;50
"Subj_35";3;3;-50;50;0
"Subj_35";4;2;0;100;100
"Subj_35";5;1;0;100;100
"Subj_35";6;4;0;50;50
"Subj_35";7;3;-50;50;0
"Subj_35";8;2;0;100;100
"Subj_35";9;1;-300;100;-200
"Subj_35";10;4;0;50;50
"Subj_35";11;3;0;50;50
"Subj_35";12;2;0;100;100
"Subj_35";13;1;0;100;100
"Subj_35";14;4;0;50;50
"Subj_35";15;3;-50;50;0
"Subj_35";16;2;0;100;100
"Subj_35";17;1;-250;100;-150
"Subj_35";18;4;0;50;50
"Subj_35";19;3;0;50;50
"Subj_35";20;2;-1250;100;-1150
"Subj_35";21;1;-350;100;-250
"Subj_35";22;3;-50;50;0
"Subj_35";23;1;-150;100;-50
"Subj_35";24;1;-200;100;-100
"Subj_35";25;2;0;100;100
"Subj_35";26;4;-250;50;-200
"Subj_35";27;3;0;50;50
"Subj_35";28;2;0;100;100
"Subj_35";29;1;0;100;100
"Subj_35";30;4;0;50;50
"Subj_35";31;3;-50;50;0
"Subj_35";32;2;0;100;100
"Subj_35";33;1;0;100;100
"Subj_35";34;3;0;50;50
"Subj_35";35;4;0;50;50
"Subj_35";36;1;0;100;100
"Subj_35";37;2;0;100;100
"Subj_35";38;1;0;100;100
"Subj_35";39;3;0;50;50
"Subj_35";40;4;0;50;50
"Subj_35";41;2;0;100;100
"Subj_35";42;1;0;100;100
"Subj_35";43;2;0;100;100
"Subj_35";44;3;0;50;50
"Subj_35";45;4;0;50;50
"Subj_35";46;1;0;100;100
"Subj_35";47;2;0;100;100
"Subj_35";48;4;0;50;50
"Subj_35";49;3;0;50;50
"Subj_35";50;2;0;100;100
"Subj_35";51;1;-350;100;-250
"Subj_35";52;2;0;100;100
"Subj_35";53;4;0;50;50
"Subj_35";54;3;-50;50;0
"Subj_35";55;2;-1250;100;-1150
"Subj_35";56;1;0;100;100
"Subj_35";57;3;0;50;50
"Subj_35";58;4;-250;50;-200
"Subj_35";59;2;0;100;100
"Subj_35";60;3;-50;50;0
"Subj_35";61;4;0;50;50
"Subj_35";62;1;-250;100;-150
"Subj_35";63;2;0;100;100
"Subj_35";64;4;0;50;50
"Subj_35";65;3;0;50;50
"Subj_35";66;2;0;100;100
"Subj_35";67;4;0;50;50
"Subj_35";68;2;0;100;100
"Subj_35";69;1;-200;100;-100
"Subj_35";70;2;0;100;100
"Subj_35";71;2;0;100;100
"Subj_35";72;4;0;50;50
"Subj_35";73;3;-50;50;0
"Subj_35";74;1;-150;100;-50
"Subj_35";75;2;0;100;100
"Subj_35";76;4;0;50;50
"Subj_35";77;3;0;50;50
"Subj_35";78;1;-300;100;-200
"Subj_35";79;4;0;50;50
"Subj_35";80;3;-50;50;0
"Subj_35";81;3;-50;50;0
"Subj_35";82;2;0;100;100
"Subj_35";83;1;0;100;100
"Subj_35";84;3;0;50;50
"Subj_35";85;4;0;50;50
"Subj_35";86;1;-250;100;-150
"Subj_35";87;3;-50;50;0
"Subj_35";88;2;0;100;100
"Subj_35";89;4;0;50;50
"Subj_35";90;3;-50;50;0
"Subj_35";91;1;0;100;100
"Subj_35";92;3;0;50;50
"Subj_35";93;4;0;50;50
"Subj_35";94;3;0;50;50
"Subj_35";95;1;0;100;100
"Subj_35";96;3;-50;50;0
"Subj_35";97;1;0;100;100
"Subj_35";98;3;-50;50;0
"Subj_35";99;1;-200;100;-100
"Subj_35";100;4;0;50;50
"Subj_36";1;2;0;100;100
"Subj_36";2;3;-50;50;0
"Subj_36";3;4;0;50;50
"Subj_36";4;2;0;100;100
"Subj_36";5;2;0;100;100
"Subj_36";6;2;0;100;100
"Subj_36";7;2;0;100;100
"Subj_36";8;2;0;100;100
"Subj_36";9;2;0;100;100
"Subj_36";10;2;0;100;100
"Subj_36";11;2;0;100;100
"Subj_36";12;2;-1250;100;-1150
"Subj_36";13;2;0;100;100
"Subj_36";14;2;0;100;100
"Subj_36";15;2;0;100;100
"Subj_36";16;2;0;100;100
"Subj_36";17;2;0;100;100
"Subj_36";18;2;-1250;100;-1150
"Subj_36";19;2;0;100;100
"Subj_36";20;2;0;100;100
"Subj_36";21;2;0;100;100
"Subj_36";22;2;0;100;100
"Subj_36";23;2;0;100;100
"Subj_36";24;4;0;50;50
"Subj_36";25;4;0;50;50
"Subj_36";26;4;0;50;50
"Subj_36";27;4;0;50;50
"Subj_36";28;4;0;50;50
"Subj_36";29;4;0;50;50
"Subj_36";30;4;0;50;50
"Subj_36";31;4;-250;50;-200
"Subj_36";32;2;-1250;100;-1150
"Subj_36";33;1;-350;100;-250
"Subj_36";34;1;0;100;100
"Subj_36";35;1;0;100;100
"Subj_36";36;1;-150;100;-50
"Subj_36";37;1;0;100;100
"Subj_36";38;1;-300;100;-200
"Subj_36";39;1;0;100;100
"Subj_36";40;2;0;100;100
"Subj_36";41;2;0;100;100
"Subj_36";42;3;0;50;50
"Subj_36";43;3;0;50;50
"Subj_36";44;4;0;50;50
"Subj_36";45;4;0;50;50
"Subj_36";46;1;0;100;100
"Subj_36";47;1;-200;100;-100
"Subj_36";48;2;0;100;100
"Subj_36";49;2;0;100;100
"Subj_36";50;3;0;50;50
"Subj_36";51;3;-50;50;0
"Subj_36";52;3;0;50;50
"Subj_36";53;3;-50;50;0
"Subj_36";54;3;0;50;50
"Subj_36";55;4;0;50;50
"Subj_36";56;2;0;100;100
"Subj_36";57;1;-250;100;-150
"Subj_36";58;1;0;100;100
"Subj_36";59;1;0;100;100
"Subj_36";60;1;-300;100;-200
"Subj_36";61;1;0;100;100
"Subj_36";62;1;0;100;100
"Subj_36";63;2;0;100;100
"Subj_36";64;2;0;100;100
"Subj_36";65;4;0;50;50
"Subj_36";66;2;0;100;100
"Subj_36";67;2;0;100;100
"Subj_36";68;4;0;50;50
"Subj_36";69;1;-150;100;-50
"Subj_36";70;1;-250;100;-150
"Subj_36";71;1;0;100;100
"Subj_36";72;1;-350;100;-250
"Subj_36";73;2;0;100;100
"Subj_36";74;2;0;100;100
"Subj_36";75;2;0;100;100
"Subj_36";76;4;0;50;50
"Subj_36";77;4;0;50;50
"Subj_36";78;2;0;100;100
"Subj_36";79;2;0;100;100
"Subj_36";80;1;-200;100;-100
"Subj_36";81;1;0;100;100
"Subj_36";82;2;0;100;100
"Subj_36";83;2;-1250;100;-1150
"Subj_36";84;2;0;100;100
"Subj_36";85;2;0;100;100
"Subj_36";86;2;0;100;100
"Subj_36";87;3;-50;50;0
"Subj_36";88;3;-50;50;0
"Subj_36";89;4;0;50;50
"Subj_36";90;4;0;50;50
"Subj_36";91;4;-250;50;-200
"Subj_36";92;4;0;50;50
"Subj_36";93;2;0;100;100
"Subj_36";94;2;0;100;100
"Subj_36";95;1;-200;100;-100
"Subj_36";96;1;-250;100;-150
"Subj_36";97;2;0;100;100
"Subj_36";98;2;0;100;100
"Subj_36";99;4;0;50;50
"Subj_36";100;4;0;50;50
"Subj_37";1;1;0;100;100
"Subj_37";2;4;0;50;50
"Subj_37";3;3;-50;50;0
"Subj_37";4;2;0;100;100
"Subj_37";5;1;-250;100;-150
"Subj_37";6;4;0;50;50
"Subj_37";7;3;0;50;50
"Subj_37";8;1;-300;100;-200
"Subj_37";9;2;0;100;100
"Subj_37";10;4;0;50;50
"Subj_37";11;3;0;50;50
"Subj_37";12;2;0;100;100
"Subj_37";13;2;0;100;100
"Subj_37";14;2;0;100;100
"Subj_37";15;2;0;100;100
"Subj_37";16;2;0;100;100
"Subj_37";17;2;0;100;100
"Subj_37";18;2;0;100;100
"Subj_37";19;2;-1250;100;-1150
"Subj_37";20;4;0;50;50
"Subj_37";21;2;0;100;100
"Subj_37";22;3;-50;50;0
"Subj_37";23;2;0;100;100
"Subj_37";24;1;0;100;100
"Subj_37";25;4;0;50;50
"Subj_37";26;1;0;100;100
"Subj_37";27;2;0;100;100
"Subj_37";28;1;-150;100;-50
"Subj_37";29;4;0;50;50
"Subj_37";30;3;-50;50;0
"Subj_37";31;2;0;100;100
"Subj_37";32;1;0;100;100
"Subj_37";33;2;0;100;100
"Subj_37";34;4;0;50;50
"Subj_37";35;3;0;50;50
"Subj_37";36;1;0;100;100
"Subj_37";37;2;-1250;100;-1150
"Subj_37";38;4;0;50;50
"Subj_37";39;3;0;50;50
"Subj_37";40;1;-350;100;-250
"Subj_37";41;2;0;100;100
"Subj_37";42;4;0;50;50
"Subj_37";43;3;0;50;50
"Subj_37";44;2;0;100;100
"Subj_37";45;1;-200;100;-100
"Subj_37";46;4;-250;50;-200
"Subj_37";47;3;-50;50;0
"Subj_37";48;2;0;100;100
"Subj_37";49;1;-350;100;-250
"Subj_37";50;4;0;50;50
"Subj_37";51;2;0;100;100
"Subj_37";52;2;0;100;100
"Subj_37";53;4;0;50;50
"Subj_37";54;4;0;50;50
"Subj_37";55;4;0;50;50
"Subj_37";56;4;0;50;50
"Subj_37";57;4;-250;50;-200
"Subj_37";58;3;-50;50;0
"Subj_37";59;4;0;50;50
"Subj_37";60;4;0;50;50
"Subj_37";61;4;0;50;50
"Subj_37";62;4;0;50;50
"Subj_37";63;3;-50;50;0
"Subj_37";64;2;0;100;100
"Subj_37";65;1;0;100;100
"Subj_37";66;4;0;50;50
"Subj_37";67;4;0;50;50
"Subj_37";68;4;0;50;50
"Subj_37";69;1;-250;100;-150
"Subj_37";70;2;0;100;100
"Subj_37";71;4;0;50;50
"Subj_37";72;2;0;100;100
"Subj_37";73;3;0;50;50
"Subj_37";74;1;-200;100;-100
"Subj_37";75;2;0;100;100
"Subj_37";76;2;0;100;100
"Subj_37";77;1;-150;100;-50
"Subj_37";78;4;0;50;50
"Subj_37";79;4;-250;50;-200
"Subj_37";80;3;-50;50;0
"Subj_37";81;2;0;100;100
"Subj_37";82;4;0;50;50
"Subj_37";83;2;-1250;100;-1150
"Subj_37";84;1;0;100;100
"Subj_37";85;2;0;100;100
"Subj_37";86;1;0;100;100
"Subj_37";87;2;0;100;100
"Subj_37";88;4;0;50;50
"Subj_37";89;3;0;50;50
"Subj_37";90;1;0;100;100
"Subj_37";91;2;0;100;100
"Subj_37";92;4;0;50;50
"Subj_37";93;3;-50;50;0
"Subj_37";94;2;0;100;100
"Subj_37";95;1;-300;100;-200
"Subj_37";96;2;0;100;100
"Subj_37";97;1;0;100;100
"Subj_37";98;2;0;100;100
"Subj_37";99;4;0;50;50
"Subj_37";100;2;0;100;100
"Subj_38";1;1;-300;100;-200
"Subj_38";2;4;0;50;50
"Subj_38";3;2;-1250;100;-1150
"Subj_38";4;3;0;50;50
"Subj_38";5;4;0;50;50
"Subj_38";6;3;0;50;50
"Subj_38";7;4;-250;50;-200
"Subj_38";8;3;-50;50;0
"Subj_38";9;1;-150;100;-50
"Subj_38";10;4;0;50;50
"Subj_38";11;4;0;50;50
"Subj_38";12;3;-50;50;0
"Subj_38";13;4;0;50;50
"Subj_38";14;4;0;50;50
"Subj_38";15;4;0;50;50
"Subj_38";16;4;0;50;50
"Subj_38";17;2;0;100;100
"Subj_38";18;2;0;100;100
"Subj_38";19;2;0;100;100
"Subj_38";20;2;0;100;100
"Subj_38";21;2;0;100;100
"Subj_38";22;2;0;100;100
"Subj_38";23;2;0;100;100
"Subj_38";24;2;0;100;100
"Subj_38";25;2;0;100;100
"Subj_38";26;2;0;100;100
"Subj_38";27;2;0;100;100
"Subj_38";28;2;0;100;100
"Subj_38";29;2;0;100;100
"Subj_38";30;2;0;100;100
"Subj_38";31;2;0;100;100
"Subj_38";32;2;-1250;100;-1150
"Subj_38";33;2;0;100;100
"Subj_38";34;2;0;100;100
"Subj_38";35;2;0;100;100
"Subj_38";36;2;0;100;100
"Subj_38";37;2;-1250;100;-1150
"Subj_38";38;2;0;100;100
"Subj_38";39;2;0;100;100
"Subj_38";40;2;0;100;100
"Subj_38";41;2;0;100;100
"Subj_38";42;4;0;50;50
